date,3D Printing,Apps,Camera Equipment,DIY Electronics,Fabrication Tools,Flight,Gadgets,Hardware,Makerspaces,Robots,Software,Sound,Space Exploration,Technology,Wearables,Web
20160207,36.07142857,7.917059378,47.43589744,46.24277457,30.43478261,21.95121951,27.77777778,35.19768563,40.77669903,44.76534296,15.11318242,43.11926606,48.55072464,20.90497738,34.04255319,8.344113842
20160207,36.07142857,7.917059378,47.43589744,46.39769452,30.43478261,21.95121951,27.90909091,35.19768563,40.77669903,44.76534296,15.11318242,43.11926606,48.55072464,20.90497738,34.19811321,8.344113842
20160208,36.07142857,7.913330193,47.43589744,46.26436782,30.43478261,21.95121951,27.88374205,35.19768563,40.77669903,44.76534296,15.11318242,43.11926606,48.55072464,20.90497738,34.19811321,8.338720103
20160208,36.07142857,7.913330193,47.43589744,46.26436782,30.43478261,21.95121951,27.88374205,35.19768563,40.77669903,44.76534296,15.11318242,43.11926606,48.55072464,20.92882992,34.19811321,8.338720103
20160209,36.07142857,7.913330193,47.43589744,46.26436782,30.43478261,21.95121951,27.88374205,35.19768563,40.77669903,44.76534296,15.11318242,43.11926606,48.20143885,20.92882992,34.19811321,8.338720103
20160209,36.07142857,7.905882353,47.43589744,46.13180516,30.43478261,21.95121951,27.88374205,35.18072289,40.77669903,44.76534296,15.11318242,43.11926606,48.20143885,20.92882992,34.19811321,8.338720103
20160209,36.07142857,7.905882353,47.43589744,46.28571429,30.43478261,21.95121951,27.88374205,35.18072289,40.77669903,44.76534296,15.11318242,43.11926606,48.20143885,20.92882992,34.19811321,8.338720103
20160210,36.07142857,7.902163688,47.43589744,46.28571429,30.43478261,21.95121951,27.88374205,35.18072289,40.77669903,44.76534296,15.11318242,43.11926606,48.20143885,20.92882992,34.19811321,8.333333333
20160210,36.07142857,7.902163688,47.43589744,46.15384615,30.43478261,21.84466019,27.88374205,35.18072289,40.77669903,44.76534296,15.11318242,43.11926606,48.20143885,20.90991262,34.19811321,8.333333333
20160210,36.07142857,7.902163688,47.43589744,46.15384615,30.43478261,21.84466019,27.9491833,35.21194605,41.34615385,44.96402878,15.11318242,43.11926606,48.20143885,20.90991262,34.19811321,8.333333333
20160211,36.07142857,7.902163688,47.43589744,46.15384615,30.10752688,21.84466019,27.9491833,35.21194605,41.34615385,44.96402878,15.11318242,43.11926606,48.20143885,20.90361446,34.19811321,8.333333333
20160211,36.07142857,7.891028652,47.43589744,46.15384615,30.10752688,21.84466019,27.9491833,35.21194605,41.34615385,44.96402878,15.09308511,43.11926606,48.20143885,20.8910295,34.11764706,8.31185567
20160211,36.07142857,7.891028652,47.43589744,46.15384615,30.10752688,21.84466019,27.9491833,35.24313914,41.34615385,44.96402878,15.09308511,43.11926606,48.20143885,20.8910295,34.27230047,8.370895042
20160212,36.07142857,7.887323944,47.43589744,46.15384615,30.10752688,21.84466019,27.9491833,35.24313914,41.34615385,44.96402878,15.09308511,43.11926606,48.20143885,20.8910295,34.27230047,8.370895042
20160212,35.9430605,7.876230661,47.43589744,46.15384615,30.10752688,21.84466019,27.9491833,35.20923521,41.34615385,44.96402878,15.09308511,43.11926606,48.20143885,20.8847427,34.27230047,8.370895042
20160212,35.9430605,7.876230661,47.43589744,46.15384615,30.10752688,21.84466019,27.9491833,35.20923521,41.34615385,44.96402878,15.14950166,43.11926606,48.20143885,20.8847427,34.27230047,8.370895042
20160212,35.9430605,7.876230661,47.43589744,46.15384615,30.10752688,21.84466019,27.9491833,35.20923521,41.34615385,44.96402878,15.14950166,43.11926606,48.20143885,20.87845969,34.27230047,8.370895042
20160213,35.9430605,7.876230661,47.43589744,46.15384615,30.10752688,21.84466019,27.92384406,35.20923521,41.34615385,44.96402878,15.14950166,43.11926606,48.20143885,20.87845969,34.27230047,8.370895042
20160213,35.9430605,7.872539831,47.13375796,46.15384615,30.10752688,21.84466019,27.92384406,35.20923521,41.34615385,44.96402878,15.14950166,42.92237443,48.20143885,20.84710123,34.27230047,8.370895042
20160213,35.9430605,7.915690867,47.13375796,46.15384615,30.10752688,21.84466019,27.92384406,35.20923521,41.34615385,44.96402878,15.14950166,42.92237443,48.20143885,20.84710123,34.42622951,8.370895042
20160213,35.9430605,7.915690867,47.13375796,46.15384615,30.10752688,21.84466019,27.92384406,35.20923521,41.34615385,44.96402878,15.14950166,42.92237443,48.20143885,20.84084084,34.42622951,8.370895042
20160214,35.9430605,7.915690867,47.13375796,46.15384615,30.10752688,21.84466019,27.89855072,35.20923521,41.34615385,44.96402878,15.14950166,42.92237443,48.20143885,20.82833133,34.42622951,8.370895042
20160214,35.9430605,7.897196262,47.13375796,46.02272727,30.10752688,21.84466019,27.89855072,35.20923521,41.34615385,44.96402878,15.14950166,42.92237443,48.20143885,20.81583683,34.34579439,8.365508366
20160214,35.9430605,7.897196262,47.13375796,46.02272727,30.10752688,21.84466019,27.89855072,35.20923521,41.34615385,45.16129032,15.14950166,42.92237443,48.20143885,20.81583683,34.34579439,8.365508366
20160215,35.9430605,7.897196262,47.13375796,46.02272727,30.10752688,21.84466019,27.89855072,35.20923521,41.34615385,45.16129032,15.14950166,42.92237443,48.20143885,20.8095952,34.34579439,8.365508366
20160215,35.9430605,7.893507707,47.13375796,46.02272727,30.10752688,21.84466019,27.87330317,35.17539644,41.34615385,45.16129032,15.14950166,42.92237443,48.20143885,20.8095952,34.34579439,8.354755784
20160215,35.9430605,7.893507707,47.13375796,46.02272727,30.10752688,21.84466019,27.87330317,35.17539644,41.34615385,45.16129032,15.14950166,42.92237443,48.20143885,20.8095952,34.34579439,8.413615928
20160216,35.9430605,7.889822596,47.13375796,46.02272727,30.10752688,21.84466019,27.87330317,35.17539644,41.34615385,45.16129032,15.14950166,42.92237443,48.20143885,20.8095952,34.34579439,8.413615928
20160216,35.9430605,7.889822596,47.13375796,46.02272727,30.10752688,21.84466019,27.87330317,35.15850144,41.34615385,45.16129032,15.14950166,42.92237443,48.20143885,20.8095952,34.34579439,8.408215661
20160217,35.9430605,7.889822596,47.13375796,46.02272727,30.10752688,21.84466019,27.87330317,35.15850144,41.34615385,45.16129032,15.14950166,42.92237443,48.20143885,20.80335731,34.26573427,8.408215661
20160217,35.9430605,7.886140924,47.13375796,46.02272727,30.10752688,21.84466019,27.87330317,35.15850144,41.34615385,45.16129032,15.13944223,42.92237443,48.20143885,20.80335731,34.26573427,8.397435897
20160218,35.9430605,7.882462687,47.13375796,46.02272727,30.10752688,21.84466019,27.87330317,35.15850144,41.34615385,45.16129032,15.1193634,42.92237443,48.20143885,20.79712316,34.18604651,8.397435897
20160218,35.9430605,7.871448533,47.13375796,46.02272727,30.10752688,21.84466019,27.87330317,35.15850144,41.34615385,45.16129032,15.09933775,42.92237443,48.20143885,20.77844311,34.10672854,8.392056374
20160218,35.9430605,7.871448533,47.13375796,46.02272727,30.10752688,22.22222222,27.87330317,35.15850144,41.34615385,45.35714286,15.09933775,42.92237443,48.20143885,20.77844311,34.25925926,8.392056374
20160219,35.9430605,7.867783985,47.13375796,46.02272727,30.10752688,22.22222222,27.87330317,35.15850144,41.34615385,45.35714286,15.09933775,42.92237443,48.20143885,20.77844311,34.25925926,8.392056374
20160219,35.9430605,7.853159851,47.13375796,45.89235127,30.10752688,22.11538462,27.84810127,35.15850144,41.34615385,45.35714286,15.09933775,42.92237443,48.20143885,20.73498656,34.25925926,8.381317978
20160219,35.9430605,7.895959127,47.13375796,45.89235127,30.10752688,22.11538462,28.04328224,35.18963034,41.34615385,45.35714286,15.09933775,42.92237443,48.20143885,20.73498656,34.25925926,8.381317978
20160220,35.9430605,7.892293408,47.13375796,45.89235127,30.10752688,22.11538462,28.04328224,35.18963034,41.34615385,45.35714286,15.09933775,42.92237443,48.20143885,20.72879331,34.25925926,8.375959079
20160220,35.9430605,7.892293408,46.83544304,45.89235127,30.10752688,22.00956938,28.04328224,35.17274472,41.34615385,45.35714286,15.09933775,42.92237443,47.85714286,20.71023575,34.18013857,8.370607029
20160220,35.9430605,7.892293408,46.83544304,46.1971831,30.10752688,22.00956938,28.04328224,35.20383693,41.34615385,45.35714286,15.09933775,42.92237443,47.85714286,20.71023575,34.18013857,8.370607029
20160221,35.9430605,7.892293408,46.83544304,46.1971831,30.10752688,22.00956938,28.04328224,35.20383693,41.34615385,45.35714286,15.09933775,42.92237443,47.85714286,20.70405728,34.18013857,8.370607029
20160221,35.9430605,7.881316643,46.83544304,46.1971831,30.10752688,22.00956938,28.04328224,35.20383693,41.34615385,45.35714286,15.0893448,42.92237443,47.85714286,20.69788249,34.18013857,8.365261814
20160222,35.9430605,7.866728366,46.83544304,46.1971831,30.10752688,22.00956938,28.04328224,35.18696069,41.34615385,45.35714286,15.0893448,42.92237443,47.85714286,20.69788249,34.18013857,8.365261814
20160222,35.9430605,7.866728366,46.83544304,46.1971831,30.10752688,22.00956938,28.04328224,35.18696069,41.34615385,45.35714286,15.0893448,42.92237443,47.85714286,20.69788249,34.18013857,8.42373963
20160223,35.9430605,7.866728366,46.83544304,46.1971831,30.10752688,22.00956938,28.04328224,35.18696069,41.34615385,45.35714286,15.0893448,42.92237443,47.85714286,20.69788249,34.10138249,8.42373963
20160224,35.9430605,7.866728366,46.83544304,46.1971831,30.10752688,22.00956938,28.01801802,35.18696069,41.34615385,45.35714286,15.0893448,42.72727273,47.85714286,20.69788249,34.10138249,8.42373963
20160224,35.81560284,7.859454461,46.83544304,46.1971831,29.78723404,22.00956938,27.99279928,35.18696069,41.34615385,45.35714286,15.07936508,42.72727273,47.85714286,20.67938021,34.02298851,8.418367347
20160224,35.81560284,7.902033272,46.83544304,46.1971831,29.78723404,22.00956938,27.99279928,35.18696069,41.34615385,45.55160142,15.07936508,42.72727273,47.85714286,20.70300864,34.02298851,8.418367347
20160224,35.81560284,7.902033272,46.83544304,46.1971831,29.78723404,22.00956938,27.99279928,35.17010062,41.34615385,45.55160142,15.07936508,42.72727273,47.85714286,20.70300864,34.02298851,8.418367347
20160225,35.81560284,7.894736842,46.83544304,46.1971831,29.78723404,22.00956938,27.99279928,35.17010062,41.34615385,45.55160142,15.07936508,42.72727273,47.85714286,20.69068175,34.02298851,8.418367347
20160225,35.81560284,7.880184332,46.83544304,46.1971831,29.78723404,22.00956938,27.99279928,35.1532567,41.34615385,45.39007092,15.07936508,42.72727273,47.85714286,20.69068175,34.02298851,8.413001912
20160225,35.81560284,7.880184332,46.83544304,46.34831461,29.78723404,22.00956938,28.05755396,35.1532567,41.34615385,45.39007092,15.07936508,42.72727273,47.85714286,20.69068175,34.17431193,8.413001912
20160226,35.81560284,7.876554583,46.83544304,46.34831461,29.78723404,22.00956938,28.05755396,35.1532567,41.34615385,45.39007092,15.07936508,42.72727273,47.85714286,20.69068175,34.17431193,8.413001912
20160226,35.81560284,7.862068966,46.83544304,46.34831461,29.78723404,21.9047619,28.03234501,35.1532567,41.34615385,45.39007092,15.07936508,42.72727273,47.85714286,20.67221892,34.17431193,8.407643312
20160226,35.81560284,7.862068966,47.16981132,46.34831461,29.78723404,21.9047619,28.09694794,35.18429871,41.34615385,45.39007092,15.07936508,42.72727273,47.85714286,20.67221892,34.32494279,8.407643312
20160227,35.81560284,7.858455882,47.16981132,46.34831461,29.78723404,21.9047619,28.04659498,35.18429871,41.34615385,45.39007092,15.06939855,42.72727273,47.85714286,20.67221892,34.32494279,8.402291534
20160227,35.81560284,7.858455882,47.16981132,46.34831461,29.78723404,21.9047619,28.04659498,35.18429871,41.34615385,45.39007092,15.06939855,42.72727273,47.85714286,20.67221892,34.47488584,8.402291534
20160227,35.68904594,7.858455882,47.16981132,46.34831461,29.78723404,21.9047619,28.04659498,35.18429871,41.34615385,45.39007092,15.06939855,42.72727273,47.85714286,20.67221892,34.47488584,8.402291534
20160228,35.68904594,7.854846119,47.16981132,46.34831461,29.78723404,21.9047619,28.04659498,35.16746411,41.34615385,45.39007092,15.06939855,42.72727273,47.85714286,20.67221892,34.47488584,8.396946565
20160228,35.56338028,7.840440165,47.16981132,46.34831461,29.78723404,21.9047619,28.04659498,35.15064562,41.34615385,45.39007092,15.06939855,42.72727273,47.18309859,20.653789,34.47488584,8.386277001
20160228,35.56338028,7.840440165,47.16981132,46.34831461,29.78723404,21.9047619,28.04659498,35.15064562,41.34615385,45.39007092,15.06939855,42.72727273,46.85314685,20.653789,34.47488584,8.386277001
20160229,35.56338028,7.840440165,47.16981132,46.34831461,29.78723404,21.9047619,28.04659498,35.15064562,41.34615385,45.39007092,15.04950495,42.72727273,46.85314685,20.647653,34.39635535,8.386277001
20160229,35.56338028,7.82967033,46.875,46.34831461,29.78723404,21.9047619,28.04659498,35.15064562,41.34615385,45.39007092,15.03957784,42.72727273,46.85314685,20.63539192,34.39635535,8.386277001
20160229,35.56338028,7.82967033,46.875,46.34831461,29.78723404,21.9047619,28.04659498,35.18164436,41.34615385,45.39007092,15.03957784,42.72727273,46.85314685,20.63539192,34.39635535,8.386277001
20160301,35.56338028,7.822506862,46.875,46.34831461,29.78723404,21.9047619,28.02148612,35.16483516,41.34615385,45.39007092,15.01976285,42.72727273,46.85314685,20.6231454,34.31818182,8.386277001
20160301,35.56338028,7.822506862,46.875,46.34831461,30.52631579,21.9047619,28.08586762,35.16483516,41.34615385,45.58303887,15.0757077,42.72727273,46.85314685,20.6231454,34.31818182,8.386277001
20160301,35.56338028,7.822506862,46.875,46.34831461,30.52631579,21.9047619,28.08586762,35.14804202,41.34615385,45.58303887,15.0757077,42.72727273,46.85314685,20.6231454,34.31818182,8.386277001
20160302,35.56338028,7.81535649,46.875,46.34831461,30.52631579,21.9047619,28.06076854,35.14804202,41.34615385,45.58303887,15.0757077,42.72727273,46.85314685,20.6231454,34.31818182,8.386277001
20160302,35.56338028,7.808219178,46.875,46.34831461,30.52631579,21.9047619,28.03571429,35.14804202,41.34615385,45.58303887,15.05588429,42.72727273,46.85314685,20.6109134,34.24036281,8.375634518
20160302,35.78947368,7.850296668,46.875,46.34831461,30.52631579,21.9047619,28.03571429,35.14804202,41.34615385,45.58303887,15.11169514,42.72727273,46.85314685,20.6109134,34.38914027,8.43373494
20160303,35.78947368,7.846715328,46.875,46.34831461,30.52631579,21.9047619,28.03571429,35.14804202,41.34615385,45.58303887,15.11169514,42.72727273,46.85314685,20.6109134,34.31151242,8.43373494
20160303,35.54006969,7.839562443,46.875,46.34831461,30.20833333,21.9047619,28.03571429,35.13126492,41.34615385,45.58303887,15.10177282,42.72727273,46.85314685,20.59869591,34.31151242,8.43373494
20160303,35.54006969,7.839562443,46.875,46.49859944,30.20833333,21.9047619,28.09991079,35.16221374,41.34615385,45.58303887,15.10177282,42.98642534,46.85314685,20.6457346,34.45945946,8.43373494
20160304,35.54006969,7.839562443,46.875,46.36871508,30.20833333,21.9047619,28.09991079,35.16221374,41.34615385,45.58303887,15.10177282,42.98642534,46.85314685,20.6457346,34.45945946,8.428390368
20160304,35.54006969,7.835990888,46.875,46.36871508,30.20833333,21.9047619,28.07486631,35.14544588,41.34615385,45.58303887,15.10177282,42.98642534,46.85314685,20.63351095,34.45945946,8.412397217
20160304,35.54006969,7.835990888,46.875,46.36871508,30.20833333,21.9047619,28.07486631,35.17635844,41.34615385,45.58303887,15.10177282,42.98642534,46.85314685,20.65699911,34.45945946,8.470290771
20160305,35.54006969,7.825295723,46.875,46.36871508,30.20833333,21.80094787,28.07486631,35.15959981,41.34615385,45.58303887,15.10177282,42.98642534,46.85314685,20.65699911,34.45945946,8.470290771
20160305,35.54006969,7.818181818,46.875,46.36871508,30.20833333,21.80094787,28.04986643,35.15959981,41.34615385,45.58303887,15.08196721,42.98642534,46.52777778,20.65088757,34.45945946,8.470290771
20160305,35.54006969,7.818181818,46.875,46.36871508,30.20833333,21.80094787,28.04986643,35.15959981,41.34615385,45.58303887,15.08196721,42.98642534,46.52777778,20.65088757,34.45945946,8.528111181
20160306,35.54006969,7.811080836,46.875,46.36871508,30.20833333,21.80094787,28.02491103,35.14285714,41.34615385,45.58303887,15.08196721,42.98642534,46.52777778,20.65088757,34.45945946,8.522727273
20160306,35.54006969,7.811080836,46.875,46.36871508,30.20833333,21.80094787,28.02491103,35.14285714,41.34615385,45.58303887,15.08196721,42.98642534,46.52777778,20.69781195,34.60674157,8.522727273
20160307,35.54006969,7.811080836,46.875,46.36871508,30.20833333,21.80094787,28.02491103,35.12613041,41.34615385,45.58303887,15.08196721,42.98642534,46.52777778,20.69781195,34.60674157,8.522727273
20160307,35.54006969,7.80399274,46.875,46.36871508,30.20833333,21.69811321,28,35.12613041,41.34615385,45.58303887,15.08196721,42.98642534,46.52777778,20.69781195,34.60674157,8.522727273
20160308,35.54006969,7.80399274,46.875,46.36871508,30.20833333,21.69811321,28,35.12613041,41.34615385,45.58303887,15.07208388,42.98642534,46.52777778,20.69781195,34.60674157,8.522727273
20160308,35.41666667,7.800453515,46.875,46.36871508,29.59183673,21.69811321,28,35.1094196,41.34615385,45.58303887,15.07208388,42.98642534,46.52777778,20.6855792,34.60674157,8.522727273
20160309,35.41666667,7.793384685,46.875,46.36871508,29.59183673,21.69811321,28,35.1094196,41.34615385,45.58303887,15.07208388,42.98642534,46.20689655,20.6733609,34.60674157,8.522727273
20160309,35.41666667,7.789855072,46.875,46.36871508,29.59183673,21.69811321,28,35.1094196,41.34615385,45.42253521,15.04251145,42.98642534,46.20689655,20.6733609,34.45190157,8.506616257
20160309,35.64013841,7.831598008,46.875,46.36871508,29.59183673,21.69811321,28,35.1402758,41.34615385,45.42253521,15.04251145,42.98642534,46.20689655,20.69678181,34.74387528,8.506616257
20160310,35.64013841,7.831598008,46.875,46.36871508,29.59183673,21.69811321,28,35.1402758,41.34615385,45.42253521,15.04251145,42.98642534,46.20689655,20.69678181,34.74387528,8.501259446
20160310,35.51724138,7.824513795,46.875,46.23955432,29.59183673,21.69811321,27.97513321,35.1402758,41.34615385,45.42253521,15.03267974,42.98642534,46.20689655,20.69067296,34.74387528,8.501259446
20160310,35.51724138,7.824513795,46.875,46.23955432,29.59183673,21.69811321,27.97513321,35.17110266,41.34615385,45.42253521,15.03267974,42.98642534,46.20689655,20.71407495,34.74387528,8.558842039
20160311,35.51724138,7.824513795,46.875,46.23955432,29.59183673,21.69811321,27.97513321,35.17110266,41.34615385,45.42253521,15.03267974,42.98642534,46.20689655,20.71407495,34.58980044,8.553459119
20160311,35.51724138,7.820976492,46.875,46.23955432,29.59183673,21.69811321,27.97513321,35.17110266,41.34615385,45.42253521,15.02286088,42.98642534,46.20689655,20.68965517,34.58980044,8.548082967
20160311,35.51724138,7.862629914,46.875,46.23955432,29.59183673,21.69811321,28.0390417,35.17110266,41.34615385,45.42253521,15.02286088,42.98642534,46.20689655,20.68965517,34.58980044,8.548082967
20160312,35.51724138,7.855530474,46.875,46.23955432,29.59183673,21.69811321,28.0390417,35.17110266,41.34615385,45.42253521,15.01305483,42.98642534,46.20689655,20.68965517,34.58980044,8.548082967
20160312,35.51724138,7.84490532,46.875,46.23955432,29.59183673,21.69811321,28.0141844,35.1543943,41.34615385,45.42253521,15.01305483,42.98642534,46.20689655,20.68965517,34.58980044,8.548082967
20160312,35.51724138,7.84490532,46.875,46.23955432,29.59183673,21.69811321,28.0141844,35.18518519,41.34615385,45.42253521,15.06849315,42.98642534,46.57534247,20.68965517,34.58980044,8.548082967
20160313,35.51724138,7.83430887,46.875,46.23955432,29.59183673,21.69811321,28.0141844,35.168486,41.34615385,45.1048951,15.06849315,42.98642534,46.57534247,20.67746686,34.58980044,8.53735091
20160313,35.51724138,7.83430887,46.875,46.23955432,29.59183673,21.69811321,28.0141844,35.168486,41.34615385,45.1048951,15.06849315,42.98642534,46.57534247,20.7008245,34.58980044,8.53735091
20160314,35.51724138,7.83430887,46.875,46.23955432,29.59183673,21.69811321,28.0141844,35.168486,41.34615385,45.1048951,15.06849315,42.79279279,46.57534247,20.69473064,34.58980044,8.53735091
20160314,35.395189,7.830783078,46.875,46.23955432,29.59183673,21.69811321,27.98937112,35.168486,41.34615385,45.1048951,15.06849315,42.60089686,46.57534247,20.68255369,34.58980044,8.526645768
20160315,35.395189,7.827260459,46.875,46.23955432,29.59183673,21.69811321,27.98937112,35.168486,41.34615385,45.1048951,15.06849315,42.60089686,46.57534247,20.68255369,34.58980044,8.526645768
20160315,35.395189,7.823741007,46.875,46.23955432,29.59183673,21.69811321,27.96460177,35.15180266,41.34615385,44.94773519,15.06849315,42.60089686,46.57534247,20.67647059,34.58980044,8.526645768
20160315,35.395189,7.865168539,46.875,46.23955432,29.59183673,21.69811321,27.96460177,35.15180266,41.34615385,44.94773519,15.06849315,42.60089686,46.57534247,20.67647059,34.58980044,8.526645768
20160315,35.395189,7.865168539,46.875,46.23955432,29.29292929,21.69811321,27.96460177,35.15180266,41.34615385,44.94773519,15.06849315,42.60089686,46.57534247,20.67647059,34.58980044,8.526645768
20160316,35.395189,7.865168539,46.875,46.23955432,29.29292929,21.69811321,27.96460177,35.15180266,41.34615385,44.94773519,15.05867014,42.41071429,46.57534247,20.67647059,34.51327434,8.526645768
20160316,35.2739726,7.854578097,46.58385093,46.23955432,29.29292929,21.69811321,27.96460177,35.15180266,41.34615385,44.94773519,15.05867014,42.41071429,46.57534247,20.67647059,34.51327434,8.526645768
20160316,35.2739726,7.895917452,46.58385093,46.23955432,29.29292929,21.69811321,27.96460177,35.15180266,41.34615385,44.94773519,15.05867014,42.41071429,46.57534247,20.67647059,34.51327434,8.526645768
20160317,35.2739726,7.895917452,46.58385093,46.23955432,29.29292929,21.69811321,27.91519435,35.15180266,41.34615385,44.94773519,15.05867014,42.41071429,46.57534247,20.67647059,34.51327434,8.521303258
20160317,35.2739726,7.888839086,46.58385093,46.11111111,29.29292929,21.69811321,27.91519435,35.11848341,40.95238095,44.94773519,15.02927781,42.41071429,46.57534247,20.65217391,34.51327434,8.5
20160317,35.2739726,7.888839086,46.58385093,46.11111111,29.29292929,21.69811321,27.9788173,35.17992424,40.95238095,45.13888889,15.02927781,42.41071429,46.57534247,20.65217391,34.51327434,8.5
20160318,35.2739726,7.885304659,46.58385093,46.11111111,29.29292929,21.69811321,27.9788173,35.17992424,40.95238095,45.13888889,15.01950585,42.41071429,46.57534247,20.65217391,34.51327434,8.5
20160318,35.2739726,7.874720358,46.58385093,46.11111111,29.29292929,21.69811321,27.90492958,35.17992424,40.95238095,44.98269896,15.00974659,42.41071429,46.57534247,20.64610866,34.51327434,8.494690818
20160318,35.2739726,7.874720358,46.58385093,46.11111111,29.29292929,21.69811321,27.96833773,35.17992424,40.95238095,44.98269896,15.06493506,42.41071429,46.93877551,20.69269152,34.65783664,8.494690818
20160319,35.2739726,7.874720358,46.58385093,46.11111111,29.29292929,21.69811321,27.94376098,35.16327496,40.95238095,44.98269896,15.06493506,42.41071429,46.93877551,20.69269152,34.65783664,8.494690818
20160319,35.2739726,7.864164433,46.58385093,46.11111111,29.29292929,21.69811321,27.94376098,35.14664144,40.95238095,44.82758621,15.05515899,42.41071429,46.93877551,20.68661972,34.65783664,8.484092327
20160320,35.2739726,7.860652077,46.58385093,46.11111111,29.29292929,21.69811321,27.91922739,35.14664144,40.95238095,44.82758621,15.05515899,42.41071429,46.93877551,20.68661972,34.65783664,8.484092327
20160320,35.2739726,7.850133809,46.58385093,46.11111111,29.29292929,21.69811321,27.91922739,35.14664144,40.56603774,44.82758621,15.05515899,42.22222222,46.93877551,20.68661972,34.65783664,8.462974487
20160321,35.2739726,7.843137255,46.58385093,46.11111111,29.29292929,21.69811321,27.91922739,35.14664144,40.56603774,44.82758621,15.05515899,42.22222222,46.93877551,20.68661972,34.65783664,8.462974487
20160321,35.2739726,7.839643653,46.58385093,46.11111111,29.29292929,21.69811321,27.84588441,35.14664144,40.56603774,44.82758621,15.03564485,42.22222222,46.93877551,20.68055148,34.5814978,8.452454941
20160321,35.49488055,7.839643653,46.58385093,46.26038781,29.29292929,21.69811321,27.84588441,35.14664144,40.56603774,44.82758621,15.03564485,42.22222222,47.2972973,20.68055148,34.5814978,8.452454941
20160322,35.49488055,7.836153161,46.58385093,46.26038781,29.29292929,21.69811321,27.84588441,35.14664144,40.56603774,44.82758621,15.03564485,42.22222222,47.2972973,20.68055148,34.50549451,8.452454941
20160322,35.49488055,7.836153161,46.58385093,46.26038781,29.29292929,21.69811321,27.84588441,35.13002364,40.56603774,44.82758621,15.03564485,41.85022026,47.2972973,20.68055148,34.42982456,8.452454941
20160323,35.49488055,7.836153161,46.58385093,46.26038781,29.29292929,21.69811321,27.84588441,35.13002364,40.56603774,44.82758621,15.03564485,41.85022026,47.2972973,20.68055148,34.42982456,8.447204969
20160323,35.49488055,7.822222222,46.58385093,46.26038781,29.29292929,21.69811321,27.84588441,35.11342155,40.56603774,44.67353952,15.03564485,41.85022026,47.2972973,20.6744868,34.42982456,8.447204969
20160323,35.71428571,7.822222222,46.58385093,46.26038781,29.29292929,21.69811321,27.90901137,35.11342155,40.56603774,44.67353952,15.03564485,41.85022026,47.2972973,20.6977426,34.42982456,8.447204969
20160324,35.71428571,7.818747223,46.2962963,46.26038781,29.29292929,21.69811321,27.90901137,35.11342155,40.56603774,44.67353952,15.03564485,41.85022026,47.2972973,20.69167644,34.42982456,8.447204969
20160324,35.71428571,7.81180648,46.2962963,46.26038781,29.29292929,21.69811321,27.90901137,35.11342155,40.56603774,44.52054795,15.03564485,41.85022026,47.2972973,20.68561383,34.27947598,8.447204969
20160324,35.71428571,7.8527063,46.2962963,46.26038781,29.29292929,21.69811321,27.90901137,35.17469311,40.56603774,44.52054795,15.03564485,41.85022026,47.2972973,20.70884593,34.27947598,8.447204969
20160325,35.71428571,7.8527063,46.2962963,46.26038781,29.29292929,21.69811321,27.83595113,35.17469311,40.56603774,44.52054795,15.02590674,41.85022026,47.2972973,20.70884593,34.27947598,8.447204969
20160325,35.71428571,7.845744681,46.2962963,46.26038781,29.29292929,21.69811321,27.83595113,35.17469311,40.56603774,44.52054795,15.02590674,41.85022026,47.2972973,20.67856098,34.20479303,8.441961515
20160325,35.71428571,7.845744681,46.2962963,46.26038781,29.29292929,21.69811321,27.89886661,35.20528551,40.56603774,44.52054795,15.02590674,42.10526316,47.2972973,20.67856098,34.49023861,8.441961515
20160326,35.71428571,7.845744681,46.2962963,46.26038781,29.29292929,21.69811321,27.89886661,35.20528551,40.56603774,44.52054795,15.01618123,42.10526316,47.2972973,20.67856098,34.49023861,8.441961515
20160326,35.71428571,7.828394516,46.2962963,46.26038781,29.29292929,21.69811321,27.87456446,35.20528551,40.56603774,44.52054795,15.00646831,42.10526316,46.97986577,20.67251462,34.49023861,8.441961515
20160326,35.71428571,7.828394516,46.2962963,46.40883978,30,21.69811321,27.87456446,35.20528551,40.56603774,44.52054795,15.00646831,42.10526316,46.97986577,20.67251462,34.49023861,8.441961515
20160327,35.71428571,7.824933687,46.2962963,46.40883978,30,21.69811321,27.87456446,35.20528551,40.56603774,44.52054795,15.00646831,42.10526316,46.97986577,20.67251462,34.49023861,8.441961515
20160327,35.71428571,7.807675342,46.01226994,46.40883978,29.7029703,21.69811321,27.87456446,35.20528551,40.56603774,44.52054795,15.00646831,42.10526316,46.97986577,20.67251462,34.49023861,8.43149411
20160327,35.71428571,7.807675342,46.01226994,46.40883978,29.7029703,21.69811321,27.87456446,35.20528551,40.56603774,44.52054795,15.00646831,42.10526316,46.97986577,20.69570301,34.49023861,8.43149411
20160328,35.71428571,7.804232804,46.01226994,46.40883978,29.7029703,21.69811321,27.87456446,35.20528551,40.56603774,44.52054795,15.00646831,42.10526316,46.97986577,20.69570301,34.49023861,8.43149411
20160328,35.59322034,7.800793301,46.01226994,46.40883978,29.7029703,21.69811321,27.87456446,35.18867925,40.56603774,44.52054795,15.00646831,42.10526316,46.97986577,20.68361087,34.49023861,8.426270136
